"Id","Company Name","Email","Phone","Street","City","State","Zip Code","DEA #","Account Classification", "Classification Type", "Active/Suspended", "Suspended Date", "Suspension Reason", "Account Status", "Approved","Registered On", "How did you hear about us?", "What do you hope to achieve by joining?", "Last Login"
"100860","Legal Name","gnr.mca@gmail.com","123-123-1234","test address","city","DE","32044","AA1234502","Pharmacy","","active","0000-00-00","","ready","1","Nov. 22, 2019 07:02:57","N/A","N/A","N/A"
"100861","Trade Name","gnr.mca@gmail.com","123-123-1234","test address","city","FL","32044","AA1234503","Pharmacy","","active","0000-00-00","","new","1","Nov. 22, 2019 07:29:23","N/A","N/A","N/A"
"100862","Legal Name","gnr.mca@gmail.com","123-123-1234","test address","city","FL","32044","SZ1234504","Pharmacy","","active","0000-00-00","","ready","1","Nov. 22, 2019 07:37:02","N/A","N/A","N/A"
"100863","Trade Name","gnr.mca@gmail.com","123-123-1234","test address","Test city","FL","32044","AA1234001","Pharmacy","","active","0000-00-00","","new","1","Nov. 25, 2019 05:44:26","N/A","N/A","N/A"
"100864","Test Retail Pharmacy","sravanimudumba8@gmail.com","123-456-7890","111112 Lake Blvd, New Port Richey","Trinity","FL","34655","RT0474217","Pharmacy","","active","0000-00-00","","new","1","Nov. 25, 2019 11:28:24","N/A","N/A","N/A"
"100865","test","ayyappa.amara@amzur.com","987-463-0210","tester","vizag","AL","20120","QA1000000","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Nov. 26, 2019 02:38:23","N/A","N/A","N/A"
"100866","Legal Name","gnr.mca@gmail.com","123-123-1234","test address","Test city","FL","32044","AA1234002","Pharmacy","","active","0000-00-00","","ready","1","Nov. 26, 2019 06:56:33","N/A","N/A","N/A"
"100867","Legal Name","gnr.mca@gmail.com","123-123-1234","test address","test city","FL","32014","AA1234003","Pharmacy","","active","0000-00-00","","final","1","Nov. 26, 2019 07:01:12","N/A","N/A","N/A"
"100868","Legal Name","gnr.mca@gmail.com","123-123-1234","test address","test city","FL","32011","AA1234004","Pharmacy","","active","0000-00-00","","ready","1","Nov. 26, 2019 07:31:44","N/A","N/A","N/A"
"100869","Legal Name","gnr.mca@gmail.com","123-123-1234","test address","Test city","FL","32011","AA1234005","Pharmacy","","active","0000-00-00","","ready","1","Nov. 26, 2019 07:37:16","N/A","N/A","N/A"
"100870","test","gnr.mca@gmail.com","987-463-0210","test","vizag","GA","32014","AA1234006","Pharmacy","","active","0000-00-00","","ready","1","Nov. 26, 2019 07:43:24","N/A","N/A","N/A"
"100871","Trade Name","gnr.mca@gmail.com","123-123-1234","test address","Test city","FL","32014","AA1234007","Pharmacy","","active","0000-00-00","","new","1","Nov. 26, 2019 10:31:17","N/A","N/A","N/A"
"100872","Trade Name","gnr.mca@gmail.com","123-123-1234","test address","test city","FL","32014","AA1234008","Pharmacy","","active","0000-00-00","","new","1","Nov. 26, 2019 10:41:47","N/A","N/A","N/A"
"100873","test","ayyappa.amara@amzur.com","987-463-0210","test","vizag","AL","20120","AV0000001","Pharmacy","","active","0000-00-00","","new","1","Nov. 28, 2019 01:16:13","N/A","N/A","N/A"
"100874","","gnr.mca@gmail.com","","","","","","AA1234009","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100875","Legal Name","nagarjuna.golamaru@amzur.com","123-123-1234","test address","city","FL","32011","AA1234010","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100876","Legal Name","gnr.mca@gmail.com","123-123-1234","address ","city","FL","32044","AA1234015","Pharmacy","","active","0000-00-00","","final","1","Dec. 02, 2019 03:46:00","N/A","N/A","N/A"
"100877","Legal Name for Pioneer","gnr.mca@gmail.com","123-123-1234","test address","city","FL","32044","AA1234016","Wholesaler","","active","0000-00-00","","final","1","Dec. 02, 2019 03:56:00","N/A","N/A","N/A"
"100878","Legal Name Child1","gnr.mca@gmail.com","9985852499","address","Test city","FL","52333","AA1234017","Wholesaler","","active","0000-00-00","","final","1","Dec. 02, 2019 03:59:50","N/A","N/A","N/A"
"100879","Legal Name","gnr.mca@gmail.com","123-123-1234","test address","Test city","FL","32044","AA1234018","Wholesaler","","active","0000-00-00","","ready","1","Dec. 02, 2019 04:03:33","N/A","N/A","N/A"
"100880","Trade Name","gnr.mca@gmail.com","123-123-1234","test address 123","city","FL","32044","AA1234019","Pharmacy","","active","0000-00-00","","new","1","Dec. 02, 2019 05:21:00","N/A","N/A","N/A"
"100881","Test Trade Name","gnr.mca@gmail.com","123-123-1231","Test Address","Test City","FL","32044","AA1234020","Pharmacy","","active","0000-00-00","","new","1","Dec. 02, 2019 06:20:16","N/A","N/A","N/A"
"100882","Test Legal Name","gnr.mca@gmail.com","123-123-1231","Tets Address","Test City","FL","32044","AA1234021","Pharmacy","","active","0000-00-00","","ready","1","Dec. 02, 2019 10:28:22","N/A","N/A","N/A"
"100883","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test address","City","FL","32044","AA1234023","Pharmacy","","active","0000-00-00","","ready","1","Dec. 02, 2019 11:03:33","N/A","N/A","N/A"
"100884","Test Trade Name","nagarjuna.golamaru@amzurtech.com","123-123-1234","test Address","Test City","FL","32011","AA1234026","Wholesaler","","active","0000-00-00","","new","1","Dec. 03, 2019 04:20:49","N/A","N/A","N/A"
"100885","Test MFG","nagarjuna.golamaru@amzurtech.com","123-123-1234","Tets Address","Test City","FL","32011","AA1234029","Manufacturer","","active","0000-00-00","","new","1","Dec. 03, 2019 08:35:32","N/A","N/A","N/A"
"100886","","gnr.mca@gmail.com","","","","","","AA1234030","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100888","","gnr.mca@gmail.com","123-123-1234","Test Address11","Test City","FL","32014","AA1234034","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100889","Test Retail Pharmacy","sravanimudumba8@gmail.com","1234567890","12320 Lake Blvd, New Port Richey","Trinity","FL","34655","AA1234035","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100890","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32011","AA1234036","Pharmacy","","active","0000-00-00","","final","1","Dec. 09, 2019 09:14:29","N/A","N/A","N/A"
"100891","Test Trade Name","gnr.mca@gmail.com","123-123-1234","test adderess","Test city","FL","32044","AA1234037","Pharmacy","","active","0000-00-00","","new","1","Dec. 09, 2019 09:20:15","N/A","N/A","N/A"
"100892","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address Street","Test city","FL","32044","AA1234039","Pharmacy","","active","0000-00-00","","final","1","Dec. 12, 2019 04:01:23","N/A","N/A","N/A"
"100893","Test Lagal Name","nagarjuna.golamaru@amzur.com","123-123-1236","Test Address","Florida","FL","32044","GN0123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Dec. 12, 2019 05:54:18","N/A","N/A","N/A"
"100894","","vani@trxadedev.com","1234567890","Test Street","Test City","FL","34655","TEST12345678","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100895","Trade Name","gnr.mca@gmail.com","231-231-2341","test address","city","FL","32044","LA1234567","Hospital","General","active","0000-00-00","","new","1","Dec. 23, 2019 04:25:26","N/A","N/A","N/A"
"100896","Test Legal Name","nagarjuna.golamaru@amzur.com","123-123-1234","test address","city","FL","32044","AA1234041","Pharmacy","Hospital","active","0000-00-00","","final","1","Dec. 24, 2019 01:48:01","N/A","N/A","N/A"
"100897","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32044","AA1234040","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Dec. 24, 2019 02:06:10","N/A","N/A","N/A"
"100898","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32041","AA1234042","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Dec. 24, 2019 02:18:35","N/A","N/A","N/A"
"100899","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32014","AA1234043","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Dec. 24, 2019 02:27:36","N/A","N/A","N/A"
"100900","Legal Name","nagarjuna.reddy@trxadedev.com","123-123-1234","test address","city","FL","32044","AA1234044","Pharmacy","","active","0000-00-00","","new","1","Dec. 24, 2019 02:37:11","N/A","N/A","N/A"
"100901","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32041","AA1234045","Pharmacy","","active","0000-00-00","","final","1","Dec. 24, 2019 05:02:32","N/A","N/A","N/A"
"100902","Test Lagal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Tes City","FL","32044","AA1234046","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Dec. 24, 2019 05:08:30","N/A","N/A","N/A"
"100903","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32041","AA1234047","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Dec. 24, 2019 05:26:19","N/A","N/A","N/A"
"100904","Test Trade Name","gnr.mca@gmail.com","123-123-1234","Test address","Test City","FL","32041","AA1234049","Pharmacy","","active","0000-00-00","","new","1","Dec. 26, 2019 08:51:09","N/A","N/A","N/A"
"100905","Test Legal Name9","gnr.mca@gmail.com","123-123-1239","Test Address9","Test City9","FL","32049","AA1234050","Pharmacy","","active","0000-00-00","","ready","1","Dec. 27, 2019 04:12:24","N/A","N/A","N/A"
"100906","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32014","AA1234051","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Dec. 27, 2019 07:03:12","N/A","N/A","N/A"
"100907","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32041","AA1234052","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Dec. 27, 2019 07:43:55","N/A","N/A","N/A"
"100908","Test Legal Name8","gnr.mca@gmail.com","123-123-1238","Test Address8","Test City8","FL","32041","AA1234053","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Dec. 27, 2019 08:16:08","N/A","N/A","N/A"
"100909","Test Trade Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32045","AA1234054","Pharmacy","","active","0000-00-00","","new","1","Dec. 27, 2019 11:21:13","N/A","N/A","N/A"
"100910","Test Legal Name","gnr.mca@gmail.com","123-123-1234","Test Address","Test City","FL","32041","AA1234059","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jan. 02, 2020 12:12:54","N/A","N/A","N/A"
"100911","Test Legal Name2","nagarjuna.golamaru@amzur.com","987-654-3210","Test Address2","Test City2","FL","32015","AA1234061","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Jan. 03, 2020 12:32:33","N/A","N/A","N/A"
"100912","Test Wholesaler","nagarjuna.golamaru@amzur.com","123-123-1234"," Test Wholesaler3","Test City","FL","32041","AA1234062","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Jan. 03, 2020 12:51:44","N/A","N/A","N/A"
"100913","","jobs.sravani@gmail.com","1237654587","Test Street","Test City","TN","34765","GN1234001","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100914","","gnr.mca@gmail.com","1231231234","Test Address","Test City","FL","32041","GN1234002","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100915","","gnr.mca@gmail.com","123-123-1234","Test Address4","Test City","FL","32045","GN1234004","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100916","","nagarjuna.golamaru@amzur.com","1231231234","Test Address","Test City","FL","32015","GN1234005","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100917","","gnr.mca@gmail.com","","","","","","GN1234006","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100918","","gnr.mca@gmail.com","1231231234","Test Address","Test City","FL","32016","GN1234007","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100919","","gnr.mca@gmail.com","1234567890","Test Address1","Test City","FL","32014","GN12340008","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100920","","sravanimudumba8@gmail.com","1234567890","12320 Lake Blvd, New Port Richey","Trinity","FL","34655","TEST1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100921","","sravanimudumba8@gmail.com","1234567890","12320 Lake Blvd, New Port Richey","Trinity","FL","34655","TEST11111","Pharmacy","Mailorder","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100922","","sravanimudumba8@gmail.com","1234567890","test address","city","FL","32041","SZ12345000","Medical Facility","Hospital/Acute","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100923","","prasad.nunela@dev2.trxadedev.com","0856321472","Test Street Name","Test City","GA","12345","ST1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100924","","sravanimudumba@gmail.com","1234567890","Test Street","Test City","FL","34655","TEST123321","Pharmacy","Retail Pharmacy","suspended","2020-06-18","; User suspended on 06/18/2020 - Reason: Suspend due to new Application for testing","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100925","","sravanimudumba8@gmail.com","7275157297","12320 Lake Blvd","Trinity","FL","34655","TESST12340","Medical Facility","Home Health","suspended","2020-06-19","; User suspended on 06/19/2020 - Reason: Testing","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100926","","sravanimudumba8@gmail.com","1213232242","Test Streeet","Test Tamp","FL","34655","TEST11119","Pharmacy","Other","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100927","","gnr.mca@gmail.com","1231231231","Test Address009","Test city","IL","32014","GN1234009","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100928","","nagarjuna.reddy@trxadedev.com","123-456-7890","12345 Test Street","Test City","KY","34655","TEST1234","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100929","","sravanimudumba8@gmail.com","123-456-7890","Test Clinic Street","Test City","FL","34655","TESTCLINIC1","Medical Facility","Home Health","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100930","","sravanimudumba8@gmail.com","1239876549","Test Street3","TestClinic City","FL","34655","TESTCLINIC2","Medical Facility","Home Health","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100931","Hercules (VAWD)","nagarjuna.golamaru@amzur.com","1231231234","Test Address","Test City","FL","32044","AB1234001","Wholesaler","Veterinary Only","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100933","","gnr.mca@gmail.com","1231231234","Test Clinic Address","Test City","FL","32046","AB1234003","Medical Facility","Home Health","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100934","","sravanimudumba8@gmail.com","1234567890","Test Legal Address","Legal City","FL","34655","DEA1234567","Wholesaler","Full Line Wholesaler","suspended","2020-06-19","; User suspended on 06/19/2020 - Reason: testing","ready","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100935","","neha.mandli@trxadedev.com","123-456-7890","3840 Land O lakes Blvd","Land O lakes","FL","34639","NM123456","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100936","","sravanimudumba8@gmail.com","1234567890","12320 Lake Blvd, New Port Richey","Trinity","FL","34655","BIOTECHNOLOGY123","Manufacturer","Biotechnology","active","0000-00-00","","new","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100937","","sravanimudumba8@gmail.com","1234567897","123456 Manfuterer","test city","FL","34655","MANUFACTURER1","Manufacturer","Repackager","active","0000-00-00","","ready","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100938","","sravanimudumba8@gmail.com","1234567890","Test Legal Address","Test City","FL","34655","REPACKERGER123","Manufacturer","Repackager","suspended","2020-06-18","; User suspended on 06/18/2020 - Reason: testing purpose
","valid","1","Jan. 18, 2038 22:14:07","N/A","N/A","N/A"
"100940","","sravanimudumba8@gmail.com","123-456-7890","1213 Street","Test City","AR","34655","TEST1234321","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Jan. 17, 2020 13:51:07","N/A","N/A","N/A"
"100941","","sravanimudumba8@gmail.com","","","","","","WHOLESALER987","Wholesaler","Full Line Wholesaler","active","0000-00-00","","new","1","Jan. 17, 2020 14:01:10","N/A","N/A","N/A"
"100942","Test Legal Name","nagarjuna.golamaru@amzur.com","123-123-1234","Test Address","Test City","FL","32045","AB1234055","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Jan. 20, 2020 06:54:12","N/A","N/A","N/A"
"100943","","neha.mandli@trxadedev.com","1234567890","4747 West Waters Avenue","Tampa","FL","33614","NM1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 20, 2020 16:21:26","N/A","N/A","N/A"
"100944","","sravanimudumba8@gmail.com","","test streey","test city","","","HP12345567","Medical Facility","Home Health","active","0000-00-00","","new","1","Jan. 20, 2020 16:38:44","N/A","N/A","N/A"
"100945","","nagarjuna.reddy@trxadedev.com","1231231234","Test Stage Address","Test City","FL","32045","AC0000001","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 27, 2020 05:36:39","N/A","N/A","N/A"
"100946","","gnr.mca@gmail.com","","","","","","AC0000002","Pharmacy","Other","active","0000-00-00","","new","1","Jan. 27, 2020 05:42:20","N/A","N/A","N/A"
"100947","","gnr.mca@gmail.com","","","","","","AC0000003","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 27, 2020 06:46:28","N/A","N/A","N/A"
"100948","","gnr.mca@gmail.com","","","","","","AC0000004","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jan. 27, 2020 06:48:43","N/A","N/A","N/A"
